Spells.py	"Every [*_turns:shot_cooldown], deals [*_ice:ice] damage to a random enemy unit in line of sight."	[*ターン:shot_cooldown]ごとに、視界内のランダムな敵ユニットに[*アイス:ice]ダメージを与える。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	"Every [*_turns:shot_cooldown], deals [*_lightning:lightning] damage to a random enemy unit in line of sight."	[*ターン:shot_cooldown]ごとに、視界内のランダムな敵ユニットに[*ライトニング:lightning]ダメージを与える。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	"Every [*_turns:shot_cooldown], inflict [berserk] on a random enemy unit in line of sight for [*_turns:berserk]."	[*ターン:shot_cooldown]ごとに、視界内のランダムな敵ユニットに[*ターン:berserk]の[狂乱:berserk]を与える。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Deal [*_fire:fire] damage to all units in a cone.	コーン内のすべてのユニットに[*ファイア:fire]ダメージを与える。
Spells.py	This spell can be channeled for up to [*_turns:duration].  The effect is repeated each turn the spell is channeled.	この呪文は最大[*ターン:duration]まで連続詠唱できる。呪文を連続詠唱するたびに効果が繰り返される。
Spells.py	Target unit is [frozen] for [*_turns:duration].	対象ユニットは[*ターン:duration]の間[凍結:frozen]する。
Spells.py	[Frozen] units cannot act. Frozen units unfreeze upon taking [fire] or [physical] damage.	[凍結:frozen]状態のユニットは行動できない。[凍結:frozen]状態のユニットは[ファイア:fire]か[物理:physical]ダメージを受けると解凍する。
Spells.py	Summon a Goatia.	ゴーティアを召喚する。
Spells.py	Heal all allies in line of sight for [*_health:heal].	視界内のすべての味方を[*ＨＰ:heal]回復する。
Spells.py	Deal [*_holy:holy] damage to enemies and heal allies for [*_hp:heal] along a beam and in a [*_tile:radius] burst.	敵に[*ホーリー:holy]ダメージを与え味方を[*ＨＰ:heal]回復するビームを放ち、[*タイル:radius]の爆発を起こす。
Spells.py	Summons a hungry maw.	ハングリー・モウを召喚する。
Spells.py	"The maw is shielded, floats, and is stationary."	モウはシールドを持ち、浮遊し、移動しない。
Spells.py	"The maw has a ranged [physical] attack, which pulls enemies towards it."	モウは遠隔[物理:physical]攻撃を持ち、敵を引き寄せる。
Spells.py	The maw vanishes after [*_turns:minion_duration].	モウは[*ターン:minion_duration]後に消滅する。
Spells.py	Deals [*_ice:ice] damage in a [*_tile:radius] burst.	[*アイス:ice]ダメージを[*タイル:radius]の範囲に与える。
Spells.py	Affected units in the area are [frozen] for [*_turns:duration].	影響を受けたユニットは[*ターン:duration]の間[凍結:frozen]する。
Spells.py	Target enemy takes [*_fire:fire] damage each turn for [*_turns:duration].	対象の敵は[*ファイア:fire]ダメージを[*ターン:duration]の間毎ターン受ける。
Spells.py	This damage increases by [*_damage:damage] each turn.	このダメージは毎ターン[*ダメージ:damage]ずつ増加する。
Spells.py	Each living ally attacks a random enemy unit in melee range.	生物の味方はそれぞれ近接範囲内のランダムな敵ユニットを攻撃する。
Spells.py	The attack deals [*_physical:physical] damage and inflicts [*_turns:duration] of [stun].	攻撃は[*物理:physical]ダメージを与え、[*ターン:duration]の[スタン:stun]を与える。
Spells.py	Magnetize target metallic unit.	対象のメタリックユニットを磁化する。
Spells.py	Enemy units within a [*_tile:radius] radius of the magnetized unit are pulled [*_tiles:range] towards the unit each turn.	磁化されたユニットの周囲[*タイル:radius]内の敵ユニットは、毎ターンそのユニットに[*タイル:range]引き寄せられる。
Spells.py	"Afterwards, adjacent enemy units are stunned for * turn. and take [*_lightning:lightning] damage."	その後、隣接した敵ユニットは[*ターン:duration]の間[スタン:stun]し、[*ライトニング:lightning]ダメージを受ける。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Target unit takes [*_fire:fire] damage and loses [*_physical:physical] resist.	対象ユニットは[*ファイア:fire]ダメージを受け、[*物理:physical]耐性を失う。
Spells.py	Afflict the target with Mercurize.  The target takes [*_poison:poison] and [*_physical:physical] damage each turn for [*_turns:duration].	対象に水銀化を与える。対象は[*ポイズン:poison]と[*物理:physical]ダメージを[*ターン:duration]の間毎ターン受ける。
Spells.py	"If the target dies while cursed, it is raised as a Quicksilver Geist."	対象が呪われたまま死亡した場合、クイックシルバー・ガイストとして復活する。
Spells.py	Geists are flying undead metallic units with many resistances and immunities.	ガイストは多くの耐性と完全耐性を持つ飛行するアンデッドでメタリックのユニットである。
Spells.py	"The Geist has max HP equal to the cursed unit, and an attack dealing [*_physical:physical] damage."	ガイストは呪われたユニットと同じ最大ＨＰを持ち、[*物理:physical]ダメージを与える攻撃を持つ。
Spells.py	Geist disappear after [*_turns:minion_duration]	ガイストは[*ターン:minion_duration]後に消滅する。
Spells.py	"Deals [*_arcane:arcane] and [*_physical:physical] damage in a line to target empty tile.The glaive will linger on the target tile for * turn, and return at the end of your next turn, dealing damage again."	対象の空きタイルまでの直線状に[*アーケイン:arcane]と[*物理:physical]ダメージを与える。グレイブは対象タイルに*ターン留まり、あなたの次のターンの終わりに戻り、再びダメージを与える。
Spells.py	Inflict [petrify] on the target for [*_turns:duration].	対象に[*ターン:duration]の間[石化:petrify]を与える。
Spells.py	[Petrified] units cannot act.	[石化:petrify]状態のユニットは行動できない。
Spells.py	[Petrified] units gain [*_ice:ice] resist.	[石化:petrify]状態のユニットは[*アイス:ice]耐性を得る。
Spells.py	[Petrified] units gain [*_lightning:lightning] resist.	[石化:petrify]状態のユニットは[*ライトニング:lightning]耐性を得る。
Spells.py	[Petrified] units gain [*_physical:physical] resist.	[石化:petrify]状態のユニットは[*物理:physical]耐性を得る。
Spells.py	[Petrified] units gain [*_fire:fire] resist.	[石化:petrify]状態のユニットは[*ファイア:fire]耐性を得る。
Spells.py	Curse a group of [living] units with the essence of undeath.	[生物:living]ユニットのグループを不死性で呪う。
Spells.py	Affected units become [undead] and lose [living].	効果を受けたユニットは[アンデッド:undead]になり、[生物:living]を失う。
Spells.py	Affected units lose [*%:damage] of their max HP.	効果を受けたユニットは最大ＨＰの[*%:damage]を失う。
Spells.py	Affected units then take [*_poison:poison] damage.	効果を受けたユニットはその後[*ポイズン:poison]ダメージを受ける。
Spells.py	Affected units lose [*_holy:holy] resist.	効果を受けたユニットは[*ホーリー:holy]耐性を失う。
Spells.py	Affected units gain [*_dark:dark] resist.	効果を受けたユニットは[*ダーク:dark]耐性を得る。
Spells.py	Affected units cannot be healed.	効果を受けたユニットは回復できない。
Spells.py	Deal [*_fire:fire] damage in a beam.	ビーム状に[*ファイア:fire]ダメージを与える。
Spells.py	Deal [*_lightning:lightning] damage to tiles adjacent to the beam.	ビームに隣接するタイルに[*ライトニング:lightning]ダメージを与える。
Spells.py	"Creates a Rain Storm.  Units caught within are Soaked, lowering their [ice] and [lightning] resistances, but raising their [fire] resistance."	雨雲を作り出す。その中にいるユニットは浸水し、[アイス:ice]と[ライトニング:lightning]の耐性が低下するが、[ファイア:fire]の耐性が上昇する。
Spells.py	"Each turn for [*_turns:duration], all allied units in a [*_tile:radius] radius are healed for [*_HP:heal]."	[*ターン:duration]の間毎ターン、半径[*タイル:radius]内のすべての味方ユニットは[*ＨＰ:heal]回復する。
Spells.py	The target is stunned for [*_turns:duration].	対象は[*ターン:duration]の間[スタン:stun]する。
Spells.py	"Each turn, the target and all units within [*_tiles:radius] take [*_holy:holy] damage."	毎ターン、対象とその周囲[*タイル:radius]内のすべてのユニットは[*ホーリー:holy]ダメージを受ける。
Spells.py	Swap places with a friendly [undead] unit.	味方の[アンデッド:undead]ユニット1体と位置を入れ替える。
Spells.py	Deal [*_lightning:lightning] damage to the target.	対象に[*ライトニング:lightning]ダメージを与える。
Spells.py	Stun all enemies in a [*_tile:radius] burst around the target.	対象の周囲[*タイル:radius]内のすべての敵を[スタン:stun]させる。
Spells.py	Deal [*_dark:dark] damage to one unit in melee range.	近接範囲内のユニット1体に[*ダーク:dark]ダメージを与える。
Spells.py	Summons [*:num_summons] Mushbooms.	[*体:num_summons]のマッシュブームを召喚する。
Spells.py	Mushbooms have [*_HP:minion_health].	マッシュブームは[*ＨＰ:minion_health]を持つ。
Spells.py	Mushbooms have a ranged attack dealing [*_poison:poison] damage and inflicting [*_turns:duration] of [poison].	マッシュブームは[*ポイズン:poison]ダメージを与えて[*ターン:duration]の間[毒:poison]を与える遠隔攻撃を持つ。
Spells.py	Mushbooms inflict [*_turns:duration] of [poison] on units in melee range when they die.	マッシュブームは死亡時に近接範囲内のユニットに[*ターン:duration]の間[毒:poison]を与える。
Spells.py	Deal [*_poison:poison] damage and inflict [poison] on all units in a [*_tile:radius] radius for [*_turns:duration].	[*ポイズン:poison]ダメージと[*ターン:duration]の[毒:poison]を半径[*タイル:radius]内のすべてのユニットに与える。
Spells.py	[Poisoned] units take * [poison] damage each turn and cannot heal.	[毒:poison]状態のユニットは毎ターン[*ポイズン:poison]ダメージを受け、回復できない。
Spells.py	Swap places with target unit.	対象のユニットと位置を入れ替える。
Spells.py	That unit takes [*_arcane:arcane] damage.	そのユニットは[*アーケイン:arcane]ダメージを受ける。
Spells.py	Cannot target [arcane] immune units.	[アーケイン:arcane]に完全耐性を持つユニットを対象にできない。
Spells.py	Summon an arcane orb next to the caster.	詠唱者の隣にアーケイン・オーブを召喚する。
Spells.py	The orb can cast your magic missile spell.	オーブはあなたのマジック・ミサイル呪文を唱えることができる。
Spells.py	"The orb has no will of its own, each turn it will float one tile towards the target."	オーブは意思を持たず、毎ターン目標に向かって1タイル浮遊する。
Spells.py	The orb can be destroyed by arcane damage.	オーブはアーケインダメージで破壊される。
Spells.py	"Whenever an enemy unit targets you with a spell or attack, that unit is [petrified] for [*:duration] turns."	敵ユニットがあなたを呪文や攻撃の対象にするたび、そのユニットは[*:duration]ターンの間[石化:petrified]する。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Deals [*_arcane:arcane] and [*_fire:fire] damage in a [*_tile:radius] line perpendicular to the caster.	[*アーケイン:arcane]と[*ファイア:fire]ダメージを、詠唱者に垂直な[*タイル:radius]の直線上に与える。
Spells.py	Melts walls in the affected area.	影響を受けた範囲の壁を溶かす。
Spells.py	[Blind] all units in line of sight of the caster for [*_turns:duration].	詠唱者の視界内のすべてのユニットを[*ターン:duration]の間[盲目:blind]にする。
Spells.py	[Blind] units have all their spell ranges reduced to *.Deals [*_holy:holy] damage to affected undead and demon units.	[盲目:blind]状態のユニットはすべての呪文の射程が*になる。効果を受けたアンデッドやデーモンのユニットに[*ホーリー:holy]ダメージを与える。
Spells.py	Teleport to target tile	対象タイルに瞬間移動する。
Spells.py	Enemies in a [*_tile:radius] burst take [*_dark:dark] damage.	[*タイル:radius]の範囲内の敵は[*ダーク:dark]ダメージを受ける。
Spells.py	"Whenever an enemy is dealt damage this way, you or a random wounded ally in the targeted area is healed for half that amount."	これによって敵にダメージを与えるたび、対象範囲内にいるあなたかランダムな負傷した味方がその半分回復する。
Spells.py	Fire an arcing bolt of electricity dealing [*_lightning:lightning] damage.	[*ライトニング:lightning]ダメージを与える電弧のボルトを放つ。
Spells.py	The bolt repeatably arcs to new targets within the cascade range.	ボルトは連鎖範囲内の新しい対象に繰り返し連鎖する。
Spells.py	Each arc deals damage to all units along a beam.	各連鎖は射線に沿ってすべてのユニットにダメージを与える。
Spells.py	"The bolt can arc up to [*_tiles:radius], and cannot pass through walls."	ボルトは最大[*タイル:radius]まで連鎖でき、壁を通過できない。
Spells.py	The bolt terminates when it cannot arc to any new targets.	ボルトは新しい対象に連鎖できなくなったときに終了する。
Spells.py	Summons a choir of [*:num_summons] angelic singers.	[*体:num_summons]の天使の合唱団を召喚する。
Spells.py	"The singers have [*_HP:minion_health], [*_SH:shields], *% resistance to [fire] and [holy] damage, and *% resistance to [dark] damage."	合唱団は[*ＨＰ:minion_health]、[*シールド:shields]、[ファイア:fire]と[ホーリー:holy]ダメージに対して*%の耐性、[ダーク:dark]ダメージに対して*%の耐性を持つ。
Spells.py	"The angels can sing, dealing [*_fire:fire] and [*_holy:holy] damage to all [undead], [demon], and [dark] units in a [*_tile:radius] radius. [Living] and [holy] units in the song's radius are healed for [*_HP:heal]."	天使たちは歌うことができ、[*ファイア:fire]と[*ホーリー:holy]ダメージを範囲[*タイル:radius]内のすべての[アンデッド:undead]と[デーモン:demon]と[ダーク:dark]ユニットに与える。歌の範囲内の[生物:living]と[ホーリー:holy]ユニットは[*ＨＰ:heal]回復する。
Spells.py	The angels vanish after [*:minion_duration] turns.	天使たちは[*ターン:minion_duration]後に消滅する。
Spells.py	"Each turn, [blind] all units for [*_turn:duration]."	毎ターン、すべてのユニットを[*ターン:duration]の間[盲目:blind]にする。
Spells.py	[Blind] units have all their spell ranges reduced to *.	[盲目:blind]状態のユニットはすべての呪文の射程が*になる。
Spells.py	Lasts [*_turns:duration]	[*ターン:duration]続く。
Spells.py	Deal [*_dark:dark] damage to the target each turn for [*_turns:duration].	対象に[*ダーク:dark]ダメージを[*ターン:duration]の間毎ターン与える。
Spells.py	"If the target dies during this time, deals [*_ice:ice] damage and inflicts [frozen] for [*_turns:duration] on all enemies within a [*_tiles:radius] radius."	この間に対象が死亡した場合、[*アイス:ice]ダメージと[*ターン:duration]の[凍結:frozen]を半径[*タイル:radius]内のすべての敵に与える。
Spells.py	[Frozen] units cannot act. Frozen units unfreeze upon taking [fire] or [physical] damage.	[凍結:frozen]状態のユニットは行動できない。[凍結:frozen]状態のユニットは[ファイア:fire]か[物理:physical]ダメージを受けると解凍する。
Spells.py	Devour an allied [living] unit to heal yourself for its current hp.	味方の[生物:living]ユニット1体を食べ、その現在ＨＰ分回復する。
Spells.py	Target enemy unit with no more than [*_max_HP:heal] becomes your minion.	対象の[最大ＨＰ*:heal]以下の敵ユニット1体はあなたのミニオンになる。
Spells.py	Summon an Earth Elemental.	アース・エレメンタルを召喚する。
Spells.py	"Earth elementals have [*_HP:minion_health], [*_physical:physical] resist, [*_fire:fire] resist, [*_lightning:lightning] resist, and cannot move."	アース・エレメンタルは[*ＨＰ:minion_health]と[*物理:physical]耐性と[*ファイア:fire]耐性と[*ライトニング:lightning]耐性を持ち、移動できない。
Spells.py	Earth elementals have a melee attack which deals [*_physical:physical].The elemental vanishes after [*_turns:minion_duration].	アース・エレメンタルは[*物理:physical]ダメージを与える近接攻撃を持つ。[*ターン:minion_duration]後に消滅する。
Spells.py	Invoke an earthquake with a [*_tile:radius] radius.	半径[*タイル:radius]に地震を引き起こす。
Spells.py	Each tile in the area has a *% chance to be affected.	範囲内の各タイルは*%の確率で効果を受ける。
Spells.py	Units on affected tiles take [*_physical:physical] physical damage.	効果を受けたタイルのユニットは[*物理:physical]ダメージを受ける。
Spells.py	Walls on affected tiles are destroyed.	効果を受けたタイルの壁は破壊される。
Spells.py	"Whenever you cast a [fire] spell, summon a fire elemental at the target of that spell."	[ファイア:fire]呪文を唱えるたび、その呪文の対象の位置にファイア・エレメンタルを召喚する。
Spells.py	"Fire elementals have [*_HP:minion_health], [*_fire:fire] resist, [*_physical:physical] resist, and [*_ice:ice] resist."	ファイア・エレメンタルは[*ＨＰ:minion_health]と[*ファイア:fire]耐性と[*物理:physical]耐性と[*アイス:ice]耐性を持つ。
Spells.py	Fire elementals have an attack which deals [*_fire:fire] damage with a [*_tile:minion_range] range.	ファイア・エレメンタルは[*ファイア:fire]ダメージを与える射程[*タイル:minion_range]の攻撃を持つ。
Spells.py	Fire elementals vanish after [*_turns:minion_duration].	ファイア・エレメンタルは[*ターン:minion_duration]後に消滅する。
Spells.py	This effect ends if you move or cast a spell without the [fire] tag.	この効果は、[ファイア:fire]タグを持たない呪文を唱えたり移動したりすると終了する。
Spells.py	Summon a floating eye.	フローティング・アイを召喚する。
Spells.py	"Floating eyes have [*_HP:minion_health], [*_SH:shields], fly, and passively blink."	フローティング・アイは[*ＨＰ:minion_health]と[*ＳＨ:shields]を持ち、飛行し、絶えずブリンクする。
Spells.py	Floating eyes vanish after [*_turns:minion_duration].	フローティング・アイは[*ターン:minion_duration]後に消滅する。
Spells.py	Summon a frostfire hydra.	フロストファイア・ハイドラを召喚する。
Spells.py	"The hydra has [*_HP:minion_health], and is stationary."	それは[*ＨＰ:minion_health]を持ち、移動できない。
Spells.py	The hydra has a beam attack which deals [*_fire:fire] damage with a [*_tile:minion_range] range.	それは[*ファイア:fire]ダメージを与える射程[*タイル:minion_range]のビーム攻撃を持つ。
Spells.py	The hydra has a beam attack which deals [*_ice:ice] damage with a [*_tile:minion_range] range.	それは[*アイス:ice]ダメージを与える射程[*タイル:minion_range]のビーム攻撃を持つ。
Spells.py	The hydra vanishes after [*_turns:minion_duration].	それは[*ターン:minion_duration]後に消滅する。
Spells.py	Deal [*_dark:dark] damage to enemy units in a [*_tile:radius] radius.	[*ダーク:dark]ダメージを半径[*タイル:radius]内の敵ユニットに与える。
Spells.py	Summon ghosts at empty tiles in the radius.	範囲内の空きタイルにゴーストたちを召喚する。
Spells.py	"Ghosts have [*_HP:minion_health], fly, [*_physical:physical] resist, [*_dark:dark] resist, and passively blink."	ゴーストは[*ＨＰ:minion_health]を持ち、飛行し、[*物理:physical]耐性と[*ダーク:dark]耐性を持ち、絶えずブリンクする。
Spells.py	Ghosts have a melee attack which deals [*_dark:dark] damage.	ゴーストは[*ダーク:dark]ダメージを与える近接攻撃を持つ。
Spells.py	The ghosts vanish after [*_turns:minion_duration].	それらは[*ターン:minion_duration]後に消滅する。
Spells.py	Summon a giant bear.	ジャイアント・ベアを召喚する。
Spells.py	The bear has [*_HP:minion_health].	それは[*ＨＰ:minion_health]を持つ。
Spells.py	The bear has a melee attack which deals [*_physical:physical] damage.	それは[*物理:physical]ダメージを与える近接攻撃を持つ。
Spells.py	Summon a glass orb next to the caster.	詠唱者の隣にガラス・オーブを召喚する。
Spells.py	Each turn the orb inflicts [glassify] on enemy units in a [*_tile:radius] area.	オーブは毎ターン範囲[*タイル:radius]内の敵ユニットを[ガラス化:glassify]する。
Spells.py	[Glassified] units cannot act.	[ガラス化:glassify]状態のユニットは行動できない。
Spells.py	[Glassified] units gain [*_physical:physical] resist.	[ガラス化:glassify]状態のユニットは[*物理:physical]耐性を得る。
Spells.py	[Glassified] units gain [*_ice:ice] resist.	[ガラス化:glassify]状態のユニットは[*アイス:ice]耐性を得る。
Spells.py	[Glassified] units gain [*_lightning:lightning] resist.	[ガラス化:glassify]状態のユニットは[*ライトニング:lightning]耐性を得る。
Spells.py	[Glassified] units gain [*_fire:fire] resist.	[ガラス化:glassify]状態のユニットは[*ファイア:fire]耐性を得る。
Spells.py	"The orb has no will of its own, each turn it will float one tile towards the target."	オーブに意思はなく、毎ターンターゲットのタイルに向かって1タイル浮遊する。
Spells.py	The orb can be destroyed by physical damage.	オーブは[物理:physical]ダメージによって破壊できる。
Spells.py	Gain [*_physical:physical] resist.	[*物理:physical]耐性を得る。
Spells.py	Gain [*_fire:fire] resist.	[*ファイア:fire]耐性を得る。
Spells.py	Gain [*_lightning:lightning] resist.	[*ライトニング:lightning]耐性を得る。
Spells.py	Gain [*_dark:dark] resist.	[*ダーク:dark]耐性を得る。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Deal [*_fire:fire] damage in a vertical line and [*_holy:holy] damage in a horizontal line.	垂直の直線状に[*ファイア:fire]ダメージを与え、水平の直線状に[*ホーリー:holy]ダメージを与える。
Spells.py	[Stun] [demon] and [undead] units in the affected area.	効果範囲内の[デーモン:demon]と[アンデッド:undead]のユニットを[スタン:stun]させる。
Spells.py	"All allied units gain [*_physical:physical] resist, [*_fire:fire] resist, and [*_lightning:lightning] resist and become metallic."	すべての味方ユニットは[*物理:physical]耐性と[*ファイア:fire]耐性と[*ライトニング:lightning]耐性を得て、[メタリック:metallic]になる。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Deal [*_lightning:lightning] damage to all units in a [*_tile:radius] ring each turn.	毎ターン[*ライトニング:lightning]ダメージを[*タイル:radius]のリング上のすべてのユニットに与える。
Spells.py	Summon a Lightning Spire.	ライトニング・スパイアを召喚する。
Spells.py	Lightning Spires are stationary [metallic] constructs with [*:minion_health] max hp.	ライトニング・スパイアは[メタリック:metallic]のコンストラクトで、最大ＨＰが[*:minion_health]であり、移動できない。
Spells.py	"Each turn, the spire will zap up to [*:num_targets] enemy units up to [*:minion_range] tiles away, dealing [*_lightning:lightning] damage."	各ターン、それは[*体:num_targets]までの範囲[*タイル:minion_range]内の敵ユニットに[*ライトニング:lightning]ダメージを与える。
Spells.py	Sacrifice half your HP rounded up and summon a wormball with that much hp.	あなたのＨＰの半分（切上）を犠牲にし、その分のＨＰを持つワームボールを召喚する。
Spells.py	Wormballs regenerate * HP per turn and have a melee attack dealing damage equal to half their max HP.	ワームボールは毎ターン*ＨＰ回復し、最大ＨＰの半分に等しいダメージを与える近接攻撃を持つ。
Spells.py	"If you sacrificed * or more hp, summon a worm shambler instead of a worm ball."	*以上のＨＰを犠牲にした場合、ワームボールの代わりにワーム・シャンブラーを召喚する。
Spells.py	All spells and skills gain [*_damage:damage].	すべての呪文とスキルは[*ダメージ:damage]を得る。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	All other spells gain [*_range:range].	他のすべての呪文は[*射程:range]を得る。
Spells.py	"Each turn, randomly deals [*_arcane:arcane] or [*_dark:dark] damage to each enemy in a [*_tile:radius] radius."	毎ターン、ランダムに[*アーケイン:arcane]か[*ダーク:dark]ダメージを半径[*タイル:radius]内のすべての敵に与える。
Spells.py	"This damage is fixed, and cannot be modified."	このダメージは固定であり、変更されない。
Spells.py	Lasts [*_turns:duration].	[*ターン:duration]続く。
Spells.py	Summon a group of [*:num_summons] toads and fly swarms.	[*体:num_summons]のカエルとハエの群れの集団を召喚する。
Spells.py	Toads have [*_HP:minion_health].	カエルは[*ＨＰ:minion_health]を持つ。
Spells.py	Toads have a ranged tongue attack which deals [*_physical:physical] damage and pulls enemies towards it.	カエルは[*物理:physical]ダメージを与えて敵を引き寄せる遠距離の舌攻撃を持つ。
Spells.py	Toads can hop up to [*_tiles:range] away.	カエルは[*タイル:range]まで飛び跳ねることができる。
Spells.py	"Fly swarms have [*_HP:minion_health], [*_dark:dark] resist, [*_physical:physical] resist, [*_ice:ice] resist, and can fly."	ハエの群れは[*ＨＰ:minion_health]と[*ダーク:dark]耐性と[*物理:physical]耐性と[*アイス:ice]耐性を持ち、飛行できる。
Spells.py	Fly swarms have a melee attack which deals [*_physical:physical] damage.	ハエの群れは[*物理:physical]ダメージを与える近接攻撃を持つ。
Spells.py	The summons vanish after [*_turns:minion_duration].	それらは[*ターン:minion_duration]後に消滅する。
Spells.py	This spell can be channeled for up to [*_turns:duration].	この呪文は[*ターン:duration]まで連続詠唱できる。
Spells.py	Surround a group of enemies with carnivorous plants.	敵のグループを肉食の植物のたちで取り囲む。
Spells.py	The plants have [*_HP:minion_health] and cannot move.	それらは[*ＨＰ:minion_health]を持ち移動できない。
Spells.py	The plants have a melee attack which deals [*_physical:physical] damage.	それらは[*物理:physical]ダメージを与える近接攻撃を持つ。
Spells.py	The plants vanish after [*_turns:minion_duration].	それらは[*ターン:minion_duration]後に消滅する。
Spells.py	Plant a brain bush seedling.  It will eventually mature into a forest of brain bushes.	知性を持つ木の苗を植える。それはやがて森に成長する。
Spells.py	"After [*_turns:duration], deal [*_dark:dark] damage to target unit."	[*ターン:duration]後、対象のユニットに[*ダーク:dark]ダメージを与える。
Spells.py	Detonate target wall tile.	対象の壁タイルを爆破する。
Spells.py	Enemies adjacent to the wall tile take [*_fire:fire] damage.	その壁タイルに隣接する敵は[*ファイア:fire]ダメージを受ける。
Spells.py	The explosion fires [*_shards:num_targets] at random tiles in a [*_tile:radius] burst.	爆発は[*発の破片:num_targets]を範囲[*タイル:radius]内のランダムなタイルに放つ。
